timestamp,x,y,z
2014-01-08T12:00:00,1389.1625999999999,1389.1625999999999,-1389.1625999999999
2014-01-08T18:00:00,1389.1842,1389.1842,-1389.1842
2014-01-09T00:00:00,1389.2058,1389.2058,-1389.2058
2014-01-09T06:00:00,1389.2274,1389.2274,-1389.2274
2014-01-09T12:00:00,1389.249,1389.249,-1389.249
2014-01-09T18:00:00,1389.2705999999998,1389.2705999999998,-1389.2705999999998
2014-01-10T00:00:00,1389.2921999999999,1389.2921999999999,-1389.2921999999999
2014-01-10T06:00:00,1389.3138,1389.3138,-1389.3138
2014-01-10T12:00:00,1389.3354,1389.3354,-1389.3354
2014-01-10T18:00:00,1389.357,1389.357,-1389.357
2014-01-11T00:00:00,1389.3786,1389.3786,-1389.3786
2014-01-11T06:00:00,1389.4002,1389.4002,-1389.4002
2014-01-11T12:00:00,1389.4217999999998,1389.4217999999998,-1389.4217999999998
2014-01-11T18:00:00,1389.4433999999999,1389.4433999999999,-1389.4433999999999
2014-01-12T00:00:00,1389.465,1389.465,-1389.465
2014-01-12T06:00:00,1389.4866,1389.4866,-1389.4866
2014-01-12T12:00:00,1389.5082,1389.5082,-1389.5082
2014-01-12T18:00:00,1389.5298,1389.5298,-1389.5298
2014-01-13T00:00:00,1389.5513999999998,1389.5513999999998,-1389.5513999999998
2014-01-13T06:00:00,1389.5729999999999,1389.5729999999999,-1389.5729999999999
2014-01-13T12:00:00,1389.5946,1389.5946,-1389.5946
2014-01-13T18:00:00,1389.6162,1389.6162,-1389.6162
2014-01-14T00:00:00,1389.6378,1389.6378,-1389.6378
2014-01-14T06:00:00,1389.6594,1389.6594,-1389.6594
2014-01-14T12:00:00,1389.681,1389.681,-1389.681
2014-01-14T18:00:00,1389.7025999999998,1389.7025999999998,-1389.7025999999998
2014-01-15T00:00:00,1389.7241999999999,1389.7241999999999,-1389.7241999999999
2014-01-15T06:00:00,1389.7458,1389.7458,-1389.7458
2014-01-15T12:00:00,1389.7674,1389.7674,-1389.7674
2014-01-15T18:00:00,1389.789,1389.789,-1389.789
2014-01-16T00:00:00,1389.8106,1389.8106,-1389.8106
2014-01-16T06:00:00,1389.8321999999998,1389.8321999999998,-1389.8321999999998
2014-01-16T12:00:00,1389.8537999999999,1389.8537999999999,-1389.8537999999999
2014-01-16T18:00:00,1389.8754,1389.8754,-1389.8754
2014-01-17T00:00:00,1389.897,1389.897,-1389.897
2014-01-17T06:00:00,1389.9186,1389.9186,-1389.9186
2014-01-17T12:00:00,1389.9402,1389.9402,-1389.9402
2014-01-17T18:00:00,1389.9618,1389.9618,-1389.9618
2014-01-18T00:00:00,1389.9833999999998,1389.9833999999998,-1389.9833999999998
2014-01-18T06:00:00,1390.0049999999999,1390.0049999999999,-1390.0049999999999
2014-01-18T12:00:00,1390.0266,1390.0266,-1390.0266
2014-01-18T18:00:00,1390.0482,1390.0482,-1390.0482
2014-01-19T00:00:00,1390.0698,1390.0698,-1390.0698
2014-01-19T06:00:00,1390.0914,1390.0914,-1390.0914
2014-01-19T12:00:00,1390.1129999999998,1390.1129999999998,-1390.1129999999998
2014-01-19T18:00:00,1390.1345999999999,1390.1345999999999,-1390.1345999999999
2014-01-20T00:00:00,1390.1562,1390.1562,-1390.1562
2014-01-20T06:00:00,1390.1778,1390.1778,-1390.1778
2014-01-20T12:00:00,1390.1994,1390.1994,-1390.1994
2014-01-20T18:00:00,1390.221,1390.221,-1390.221
2014-01-21T00:00:00,1390.2426,1390.2426,-1390.2426
2014-01-21T06:00:00,1390.2641999999998,1390.2641999999998,-1390.2641999999998
2014-01-21T12:00:00,1390.2857999999999,1390.2857999999999,-1390.2857999999999
2014-01-21T18:00:00,1390.3074,1390.3074,-1390.3074
2014-01-22T00:00:00,1390.329,1390.329,-1390.329
2014-01-22T06:00:00,1390.3506,1390.3506,-1390.3506
2014-01-22T12:00:00,1390.3722,1390.3722,-1390.3722
2014-01-22T18:00:00,1390.3937999999998,1390.3937999999998,-1390.3937999999998
2014-01-23T00:00:00,1390.4153999999999,1390.4153999999999,-1390.4153999999999
2014-01-23T06:00:00,1390.437,1390.437,-1390.437
2014-01-23T12:00:00,1390.4586,1390.4586,-1390.4586
2014-01-23T18:00:00,1390.4802,1390.4802,-1390.4802
2014-01-24T00:00:00,1390.5018,1390.5018,-1390.5018
2014-01-24T06:00:00,1390.5234,1390.5234,-1390.5234
2014-01-24T12:00:00,1390.5449999999998,1390.5449999999998,-1390.5449999999998
2014-01-24T18:00:00,1390.5665999999999,1390.5665999999999,-1390.5665999999999
2014-01-25T00:00:00,1390.5882,1390.5882,-1390.5882
2014-01-25T06:00:00,1390.6098,1390.6098,-1390.6098
2014-01-25T12:00:00,1390.6314,1390.6314,-1390.6314
2014-01-25T18:00:00,1390.653,1390.653,-1390.653
2014-01-26T00:00:00,1390.6745999999998,1390.6745999999998,-1390.6745999999998
2014-01-26T06:00:00,1390.6961999999999,1390.6961999999999,-1390.6961999999999
2014-01-26T12:00:00,1390.7178,1390.7178,-1390.7178
2014-01-26T18:00:00,1390.7394,1390.7394,-1390.7394
2014-01-27T00:00:00,1390.761,1390.761,-1390.761
2014-01-27T06:00:00,1390.7826,1390.7826,-1390.7826
2014-01-27T12:00:00,1390.8042,1390.8042,-1390.8042
2014-01-27T18:00:00,1390.8257999999998,1390.8257999999998,-1390.8257999999998
2014-01-28T00:00:00,1390.8473999999999,1390.8473999999999,-1390.8473999999999
2014-01-28T06:00:00,1390.869,1390.869,-1390.869
2014-01-28T12:00:00,1390.8906,1390.8906,-1390.8906
2014-01-28T18:00:00,1390.9122,1390.9122,-1390.9122
2014-01-29T00:00:00,1390.9338,1390.9338,-1390.9338
2014-01-29T06:00:00,1390.9553999999998,1390.9553999999998,-1390.9553999999998
2014-01-29T12:00:00,1390.9769999999999,1390.9769999999999,-1390.9769999999999
2014-01-29T18:00:00,1390.9986,1390.9986,-1390.9986
2014-01-30T00:00:00,1391.0202,1391.0202,-1391.0202
2014-01-30T06:00:00,1391.0418,1391.0418,-1391.0418
2014-01-30T12:00:00,1391.0634,1391.0634,-1391.0634
2014-01-30T18:00:00,1391.085,1391.085,-1391.085
2014-01-31T00:00:00,1391.1065999999998,1391.1065999999998,-1391.1065999999998
2014-01-31T06:00:00,1391.1281999999999,1391.1281999999999,-1391.1281999999999
2014-01-31T12:00:00,1391.1498,1391.1498,-1391.1498
2014-01-31T18:00:00,1391.1714,1391.1714,-1391.1714
2014-02-01T00:00:00,1391.193,1391.193,-1391.193
2014-02-01T06:00:00,1391.2146,1391.2146,-1391.2146
2014-02-01T12:00:00,1391.2361999999998,1391.2361999999998,-1391.2361999999998
2014-02-01T18:00:00,1391.2577999999999,1391.2577999999999,-1391.2577999999999
2014-02-02T00:00:00,1391.2794,1391.2794,-1391.2794
2014-02-02T06:00:00,1391.301,1391.301,-1391.301
2014-02-02T12:00:00,1391.3226,1391.3226,-1391.3226
2014-02-02T18:00:00,1391.3442,1391.3442,-1391.3442
2014-02-03T00:00:00,1391.3658,1391.3658,-1391.3658
2014-02-03T06:00:00,1391.3873999999998,1391.3873999999998,-1391.3873999999998
2014-02-03T12:00:00,1391.4089999999999,1391.4089999999999,-1391.4089999999999
2014-02-03T18:00:00,1391.4306,1391.4306,-1391.4306
2014-02-04T00:00:00,1391.4522,1391.4522,-1391.4522
2014-02-04T06:00:00,1391.4738,1391.4738,-1391.4738
2014-02-04T12:00:00,1391.4954,1391.4954,-1391.4954
2014-02-04T18:00:00,1391.5169999999998,1391.5169999999998,-1391.5169999999998
2014-02-05T00:00:00,1391.5385999999999,1391.5385999999999,-1391.5385999999999
2014-02-05T06:00:00,1391.5602,1391.5602,-1391.5602
2014-02-05T12:00:00,1391.5818,1391.5818,-1391.5818
2014-02-05T18:00:00,1391.6034,1391.6034,-1391.6034
2014-02-06T00:00:00,1391.625,1391.625,-1391.625
2014-02-06T06:00:00,1391.6466,1391.6466,-1391.6466
2014-02-06T12:00:00,1391.6681999999998,1391.6681999999998,-1391.6681999999998
2014-02-06T18:00:00,1391.6897999999999,1391.6897999999999,-1391.6897999999999
2014-02-07T00:00:00,1391.7114,1391.7114,-1391.7114
2014-02-07T06:00:00,1391.733,1391.733,-1391.733
2014-02-07T12:00:00,1391.7546,1391.7546,-1391.7546
2014-02-07T18:00:00,1391.7762,1391.7762,-1391.7762
2014-02-08T00:00:00,1391.7977999999998,1391.7977999999998,-1391.7977999999998
2014-02-08T06:00:00,1391.8193999999999,1391.8193999999999,-1391.8193999999999
2014-02-08T12:00:00,1391.841,1391.841,-1391.841
2014-02-08T18:00:00,1391.8626,1391.8626,-1391.8626
2014-02-09T00:00:00,1391.8842,1391.8842,-1391.8842
2014-02-09T06:00:00,1391.9058,1391.9058,-1391.9058
2014-02-09T12:00:00,1391.9274,1391.9274,-1391.9274
2014-02-09T18:00:00,1391.9489999999998,1391.9489999999998,-1391.9489999999998
2014-02-10T00:00:00,1391.9705999999999,1391.9705999999999,-1391.9705999999999
2014-02-10T06:00:00,1391.9922,1391.9922,-1391.9922
2014-02-10T12:00:00,1392.0138,1392.0138,-1392.0138
2014-02-10T18:00:00,1392.0354,1392.0354,-1392.0354
2014-02-11T00:00:00,1392.057,1392.057,-1392.057
2014-02-11T06:00:00,1392.0785999999998,1392.0785999999998,-1392.0785999999998
2014-02-11T12:00:00,1392.1001999999999,1392.1001999999999,-1392.1001999999999
2014-02-11T18:00:00,1392.1218,1392.1218,-1392.1218
2014-02-12T00:00:00,1392.1434,1392.1434,-1392.1434
2014-02-12T06:00:00,1392.165,1392.165,-1392.165
2014-02-12T12:00:00,1392.1866,1392.1866,-1392.1866
2014-02-12T18:00:00,1392.2082,1392.2082,-1392.2082
2014-02-13T00:00:00,1392.2297999999998,1392.2297999999998,-1392.2297999999998
2014-02-13T06:00:00,1392.2513999999999,1392.2513999999999,-1392.2513999999999
2014-02-13T12:00:00,1392.273,1392.273,-1392.273
2014-02-13T18:00:00,1392.2946,1392.2946,-1392.2946
2014-02-14T00:00:00,1392.3162,1392.3162,-1392.3162
2014-02-14T06:00:00,1392.3378,1392.3378,-1392.3378
2014-02-14T12:00:00,1392.3594,1392.3594,-1392.3594
2014-02-14T18:00:00,1392.3809999999999,1392.3809999999999,-1392.3809999999999
2014-02-15T00:00:00,1392.4026,1392.4026,-1392.4026
2014-02-15T06:00:00,1392.4242,1392.4242,-1392.4242
2014-02-15T12:00:00,1392.4458,1392.4458,-1392.4458
2014-02-15T18:00:00,1392.4674,1392.4674,-1392.4674
2014-02-16T00:00:00,1392.489,1392.489,-1392.489
2014-02-16T06:00:00,1392.5105999999998,1392.5105999999998,-1392.5105999999998
2014-02-16T12:00:00,1392.5321999999999,1392.5321999999999,-1392.5321999999999
2014-02-16T18:00:00,1392.5538,1392.5538,-1392.5538
2014-02-17T00:00:00,1392.5754,1392.5754,-1392.5754
2014-02-17T06:00:00,1392.597,1392.597,-1392.597
2014-02-17T12:00:00,1392.6186,1392.6186,-1392.6186
2014-02-17T18:00:00,1392.6402,1392.6402,-1392.6402
2014-02-18T00:00:00,1392.6617999999999,1392.6617999999999,-1392.6617999999999
2014-02-18T06:00:00,1392.6834,1392.6834,-1392.6834
2014-02-18T12:00:00,1392.705,1392.705,-1392.705
2014-02-18T18:00:00,1392.7266,1392.7266,-1392.7266
2014-02-19T00:00:00,1392.7482,1392.7482,-1392.7482
2014-02-19T06:00:00,1392.7698,1392.7698,-1392.7698
2014-02-19T12:00:00,1392.7913999999998,1392.7913999999998,-1392.7913999999998
2014-02-19T18:00:00,1392.8129999999999,1392.8129999999999,-1392.8129999999999
2014-02-20T00:00:00,1392.8346,1392.8346,-1392.8346
2014-02-20T06:00:00,1392.8562,1392.8562,-1392.8562
2014-02-20T12:00:00,1392.8778,1392.8778,-1392.8778
2014-02-20T18:00:00,1392.8994,1392.8994,-1392.8994
2014-02-21T00:00:00,1392.921,1392.921,-1392.921
2014-02-21T06:00:00,1392.9425999999999,1392.9425999999999,-1392.9425999999999
2014-02-21T12:00:00,1392.9642,1392.9642,-1392.9642
2014-02-21T18:00:00,1392.9858,1392.9858,-1392.9858
2014-02-22T00:00:00,1393.0074,1393.0074,-1393.0074
2014-02-22T06:00:00,1393.029,1393.029,-1393.029
2014-02-22T12:00:00,1393.0506,1393.0506,-1393.0506
2014-02-22T18:00:00,1393.0721999999998,1393.0721999999998,-1393.0721999999998
2014-02-23T00:00:00,1393.0937999999999,1393.0937999999999,-1393.0937999999999
2014-02-23T06:00:00,1393.1154,1393.1154,-1393.1154
2014-02-23T12:00:00,1393.137,1393.137,-1393.137
2014-02-23T18:00:00,1393.1586,1393.1586,-1393.1586
2014-02-24T00:00:00,1393.1802,1393.1802,-1393.1802
2014-02-24T06:00:00,1393.2018,1393.2018,-1393.2018
2014-02-24T12:00:00,1393.2233999999999,1393.2233999999999,-1393.2233999999999
2014-02-24T18:00:00,1393.245,1393.245,-1393.245
2014-02-25T00:00:00,1393.2666,1393.2666,-1393.2666
2014-02-25T06:00:00,1393.2882,1393.2882,-1393.2882
2014-02-25T12:00:00,1393.3098,1393.3098,-1393.3098
2014-02-25T18:00:00,1393.3314,1393.3314,-1393.3314
2014-02-26T00:00:00,1393.3529999999998,1393.3529999999998,-1393.3529999999998
2014-02-26T06:00:00,1393.3745999999999,1393.3745999999999,-1393.3745999999999
2014-02-26T12:00:00,1393.3962,1393.3962,-1393.3962
2014-02-26T18:00:00,1393.4178,1393.4178,-1393.4178
2014-02-27T00:00:00,1393.4394,1393.4394,-1393.4394
2014-02-27T06:00:00,1393.461,1393.461,-1393.461
2014-02-27T12:00:00,1393.4826,1393.4826,-1393.4826
2014-02-27T18:00:00,1393.5041999999999,1393.5041999999999,-1393.5041999999999
2014-02-28T00:00:00,1393.5258,1393.5258,-1393.5258
2014-02-28T06:00:00,1393.5474,1393.5474,-1393.5474
2014-02-28T12:00:00,1393.569,1393.569,-1393.569
2014-02-28T18:00:00,1393.5906,1393.5906,-1393.5906
2014-03-01T00:00:00,1393.6122,1393.6122,-1393.6122
2014-03-01T06:00:00,1393.6337999999998,1393.6337999999998,-1393.6337999999998
2014-03-01T12:00:00,1393.6553999999999,1393.6553999999999,-1393.6553999999999
2014-03-01T18:00:00,1393.677,1393.677,-1393.677
2014-03-02T00:00:00,1393.6986,1393.6986,-1393.6986
2014-03-02T06:00:00,1393.7202,1393.7202,-1393.7202
2014-03-02T12:00:00,1393.7418,1393.7418,-1393.7418
2014-03-02T18:00:00,1393.7634,1393.7634,-1393.7634
2014-03-03T00:00:00,1393.7849999999999,1393.7849999999999,-1393.7849999999999
2014-03-03T06:00:00,1393.8066,1393.8066,-1393.8066
2014-03-03T12:00:00,1393.8282,1393.8282,-1393.8282
2014-03-03T18:00:00,1393.8498,1393.8498,-1393.8498
2014-03-04T00:00:00,1393.8714,1393.8714,-1393.8714
2014-03-04T06:00:00,1393.893,1393.893,-1393.893
2014-03-04T12:00:00,1393.9145999999998,1393.9145999999998,-1393.9145999999998
2014-03-04T18:00:00,1393.9361999999999,1393.9361999999999,-1393.9361999999999
2014-03-05T00:00:00,1393.9578,1393.9578,-1393.9578
2014-03-05T06:00:00,1393.9794,1393.9794,-1393.9794
2014-03-05T12:00:00,1394.001,1394.001,-1394.001
2014-03-05T18:00:00,1394.0226,1394.0226,-1394.0226
2014-03-06T00:00:00,1394.0442,1394.0442,-1394.0442
2014-03-06T06:00:00,1394.0657999999999,1394.0657999999999,-1394.0657999999999
2014-03-06T12:00:00,1394.0874,1394.0874,-1394.0874
2014-03-06T18:00:00,1394.109,1394.109,-1394.109
2014-03-07T00:00:00,1394.1306,1394.1306,-1394.1306
2014-03-07T06:00:00,1394.1522,1394.1522,-1394.1522
2014-03-07T12:00:00,1394.1738,1394.1738,-1394.1738
2014-03-07T18:00:00,1394.1953999999998,1394.1953999999998,-1394.1953999999998
2014-03-08T00:00:00,1394.2169999999999,1394.2169999999999,-1394.2169999999999
2014-03-08T06:00:00,1394.2386,1394.2386,-1394.2386
2014-03-08T12:00:00,1394.2602,1394.2602,-1394.2602
2014-03-08T18:00:00,1394.2818,1394.2818,-1394.2818
2014-03-09T00:00:00,1394.3034,1394.3034,-1394.3034
2014-03-09T06:00:00,1394.325,1394.325,-1394.325
2014-03-09T12:00:00,1394.3465999999999,1394.3465999999999,-1394.3465999999999
2014-03-09T18:00:00,1394.3682,1394.3682,-1394.3682
2014-03-10T00:00:00,1394.3898,1394.3898,-1394.3898
2014-03-10T06:00:00,1394.4114,1394.4114,-1394.4114
2014-03-10T12:00:00,1394.433,1394.433,-1394.433
2014-03-10T18:00:00,1394.4546,1394.4546,-1394.4546
2014-03-11T00:00:00,1394.4761999999998,1394.4761999999998,-1394.4761999999998
2014-03-11T06:00:00,1394.4977999999999,1394.4977999999999,-1394.4977999999999
2014-03-11T12:00:00,1394.5194,1394.5194,-1394.5194
2014-03-11T18:00:00,1394.541,1394.541,-1394.541
2014-03-12T00:00:00,1394.5626,1394.5626,-1394.5626
2014-03-12T06:00:00,1394.5842,1394.5842,-1394.5842
2014-03-12T12:00:00,1394.6058,1394.6058,-1394.6058
2014-03-12T18:00:00,1394.6273999999999,1394.6273999999999,-1394.6273999999999
2014-03-13T00:00:00,1394.649,1394.649,-1394.649
2014-03-13T06:00:00,1394.6706,1394.6706,-1394.6706
2014-03-13T12:00:00,1394.6922,1394.6922,-1394.6922
2014-03-13T18:00:00,1394.7138,1394.7138,-1394.7138
2014-03-14T00:00:00,1394.7354,1394.7354,-1394.7354
2014-03-14T06:00:00,1394.7569999999998,1394.7569999999998,-1394.7569999999998
2014-03-14T12:00:00,1394.7785999999999,1394.7785999999999,-1394.7785999999999
2014-03-14T18:00:00,1394.8002,1394.8002,-1394.8002
2014-03-15T00:00:00,1394.8218,1394.8218,-1394.8218
2014-03-15T06:00:00,1394.8434,1394.8434,-1394.8434
2014-03-15T12:00:00,1394.865,1394.865,-1394.865
2014-03-15T18:00:00,1394.8866,1394.8866,-1394.8866
2014-03-16T00:00:00,1394.9081999999999,1394.9081999999999,-1394.9081999999999
2014-03-16T06:00:00,1394.9298,1394.9298,-1394.9298
2014-03-16T12:00:00,1394.9514,1394.9514,-1394.9514
2014-03-16T18:00:00,1394.973,1394.973,-1394.973
2014-03-17T00:00:00,1394.9946,1394.9946,-1394.9946
2014-03-17T06:00:00,1395.0162,1395.0162,-1395.0162
2014-03-17T12:00:00,1395.0377999999998,1395.0377999999998,-1395.0377999999998
2014-03-17T18:00:00,1395.0593999999999,1395.0593999999999,-1395.0593999999999
2014-03-18T00:00:00,1395.081,1395.081,-1395.081
2014-03-18T06:00:00,1395.1026,1395.1026,-1395.1026
2014-03-18T12:00:00,1395.1242,1395.1242,-1395.1242
2014-03-18T18:00:00,1395.1458,1395.1458,-1395.1458
2014-03-19T00:00:00,1395.1674,1395.1674,-1395.1674
2014-03-19T06:00:00,1395.1889999999999,1395.1889999999999,-1395.1889999999999
2014-03-19T12:00:00,1395.2105999999999,1395.2105999999999,-1395.2105999999999
2014-03-19T18:00:00,1395.2322,1395.2322,-1395.2322
2014-03-20T00:00:00,1395.2538,1395.2538,-1395.2538
2014-03-20T06:00:00,1395.2754,1395.2754,-1395.2754
2014-03-20T12:00:00,1395.297,1395.297,-1395.297
2014-03-20T18:00:00,1395.3185999999998,1395.3185999999998,-1395.3185999999998
2014-03-21T00:00:00,1395.3401999999999,1395.3401999999999,-1395.3401999999999
2014-03-21T06:00:00,1395.3618,1395.3618,-1395.3618
2014-03-21T12:00:00,1395.3834,1395.3834,-1395.3834
2014-03-21T18:00:00,1395.405,1395.405,-1395.405
2014-03-22T00:00:00,1395.4266,1395.4266,-1395.4266
2014-03-22T06:00:00,1395.4482,1395.4482,-1395.4482
2014-03-22T12:00:00,1395.4697999999999,1395.4697999999999,-1395.4697999999999
2014-03-22T18:00:00,1395.4913999999999,1395.4913999999999,-1395.4913999999999
2014-03-23T00:00:00,1395.513,1395.513,-1395.513
2014-03-23T06:00:00,1395.5346,1395.5346,-1395.5346
2014-03-23T12:00:00,1395.5562,1395.5562,-1395.5562
2014-03-23T18:00:00,1395.5778,1395.5778,-1395.5778
2014-03-24T00:00:00,1395.5993999999998,1395.5993999999998,-1395.5993999999998
2014-03-24T06:00:00,1395.6209999999999,1395.6209999999999,-1395.6209999999999
2014-03-24T12:00:00,1395.6426,1395.6426,-1395.6426
2014-03-24T18:00:00,1395.6642,1395.6642,-1395.6642
2014-03-25T00:00:00,1395.6858,1395.6858,-1395.6858
2014-03-25T06:00:00,1395.7074,1395.7074,-1395.7074
2014-03-25T12:00:00,1395.729,1395.729,-1395.729
2014-03-25T18:00:00,1395.7505999999998,1395.7505999999998,-1395.7505999999998
2014-03-26T00:00:00,1395.7721999999999,1395.7721999999999,-1395.7721999999999
2014-03-26T06:00:00,1395.7938,1395.7938,-1395.7938
2014-03-26T12:00:00,1395.8154,1395.8154,-1395.8154
2014-03-26T18:00:00,1395.837,1395.837,-1395.837
2014-03-27T00:00:00,1395.8586,1395.8586,-1395.8586
2014-03-27T06:00:00,1395.8801999999998,1395.8801999999998,-1395.8801999999998
2014-03-27T12:00:00,1395.9017999999999,1395.9017999999999,-1395.9017999999999
2014-03-27T18:00:00,1395.9234,1395.9234,-1395.9234
2014-03-28T00:00:00,1395.945,1395.945,-1395.945
2014-03-28T06:00:00,1395.9666,1395.9666,-1395.9666
2014-03-28T12:00:00,1395.9882,1395.9882,-1395.9882
2014-03-28T18:00:00,1396.0098,1396.0098,-1396.0098
2014-03-29T00:00:00,1396.0313999999998,1396.0313999999998,-1396.0313999999998
2014-03-29T06:00:00,1396.0529999999999,1396.0529999999999,-1396.0529999999999
2014-03-29T12:00:00,1396.0746,1396.0746,-1396.0746
2014-03-29T18:00:00,1396.0962,1396.0962,-1396.0962
2014-03-30T00:00:00,1396.1178,1396.1178,-1396.1178
2014-03-30T06:00:00,1396.1394,1396.1394,-1396.1394
2014-03-30T12:00:00,1396.1609999999998,1396.1609999999998,-1396.1609999999998
2014-03-30T18:00:00,1396.1825999999999,1396.1825999999999,-1396.1825999999999
2014-03-31T00:00:00,1396.2042,1396.2042,-1396.2042
2014-03-31T06:00:00,1396.2258,1396.2258,-1396.2258
2014-03-31T12:00:00,1396.2474,1396.2474,-1396.2474
2014-03-31T18:00:00,1396.269,1396.269,-1396.269
2014-04-01T00:00:00,1396.2906,1396.2906,-1396.2906
2014-04-01T06:00:00,1396.3121999999998,1396.3121999999998,-1396.3121999999998
2014-04-01T12:00:00,1396.3337999999999,1396.3337999999999,-1396.3337999999999
2014-04-01T18:00:00,1396.3554,1396.3554,-1396.3554
2014-04-02T00:00:00,1396.377,1396.377,-1396.377
2014-04-02T06:00:00,1396.3986,1396.3986,-1396.3986
2014-04-02T12:00:00,1396.4202,1396.4202,-1396.4202
2014-04-02T18:00:00,1396.4417999999998,1396.4417999999998,-1396.4417999999998
2014-04-03T00:00:00,1396.4633999999999,1396.4633999999999,-1396.4633999999999
2014-04-03T06:00:00,1396.485,1396.485,-1396.485
2014-04-03T12:00:00,1396.5066,1396.5066,-1396.5066
2014-04-03T18:00:00,1396.5282,1396.5282,-1396.5282
2014-04-04T00:00:00,1396.5498,1396.5498,-1396.5498
2014-04-04T06:00:00,1396.5714,1396.5714,-1396.5714
2014-04-04T12:00:00,1396.5929999999998,1396.5929999999998,-1396.5929999999998
2014-04-04T18:00:00,1396.6145999999999,1396.6145999999999,-1396.6145999999999
2014-04-05T00:00:00,1396.6362,1396.6362,-1396.6362
2014-04-05T06:00:00,1396.6578,1396.6578,-1396.6578
2014-04-05T12:00:00,1396.6794,1396.6794,-1396.6794
2014-04-05T18:00:00,1396.701,1396.701,-1396.701
2014-04-06T00:00:00,1396.7225999999998,1396.7225999999998,-1396.7225999999998
2014-04-06T06:00:00,1396.7441999999999,1396.7441999999999,-1396.7441999999999
2014-04-06T12:00:00,1396.7658,1396.7658,-1396.7658
2014-04-06T18:00:00,1396.7874,1396.7874,-1396.7874
2014-04-07T00:00:00,1396.809,1396.809,-1396.809
2014-04-07T06:00:00,1396.8306,1396.8306,-1396.8306
2014-04-07T12:00:00,1396.8522,1396.8522,-1396.8522
2014-04-07T18:00:00,1396.8737999999998,1396.8737999999998,-1396.8737999999998
2014-04-08T00:00:00,1396.8953999999999,1396.8953999999999,-1396.8953999999999
2014-04-08T06:00:00,1396.917,1396.917,-1396.917
2014-04-08T12:00:00,1396.9386,1396.9386,-1396.9386
2014-04-08T18:00:00,1396.9602,1396.9602,-1396.9602
2014-04-09T00:00:00,1396.9818,1396.9818,-1396.9818
2014-04-09T06:00:00,1397.0033999999998,1397.0033999999998,-1397.0033999999998
2014-04-09T12:00:00,1397.0249999999999,1397.0249999999999,-1397.0249999999999
2014-04-09T18:00:00,1397.0466,1397.0466,-1397.0466
2014-04-10T00:00:00,1397.0682,1397.0682,-1397.0682
2014-04-10T06:00:00,1397.0898,1397.0898,-1397.0898
2014-04-10T12:00:00,1397.1114,1397.1114,-1397.1114
2014-04-10T18:00:00,1397.133,1397.133,-1397.133
2014-04-11T00:00:00,1397.1545999999998,1397.1545999999998,-1397.1545999999998
2014-04-11T06:00:00,1397.1761999999999,1397.1761999999999,-1397.1761999999999
2014-04-11T12:00:00,1397.1978,1397.1978,-1397.1978
2014-04-11T18:00:00,1397.2194,1397.2194,-1397.2194
2014-04-12T00:00:00,1397.241,1397.241,-1397.241
2014-04-12T06:00:00,1397.2626,1397.2626,-1397.2626
2014-04-12T12:00:00,1397.2841999999998,1397.2841999999998,-1397.2841999999998
2014-04-12T18:00:00,1397.3057999999999,1397.3057999999999,-1397.3057999999999
2014-04-13T00:00:00,1397.3274,1397.3274,-1397.3274
